condition,famInd,features,trialsComplete,correct,pid,stage,f0,f1,catBoundDist
free,1,"[6, 4]",77,True,561021e87ffc8a0005811358,epochs,6,4,3
free,3,"[5, 4]",78,True,561021e87ffc8a0005811358,epochs,5,4,2
free,4,"[3, 6]",79,False,561021e87ffc8a0005811358,epochs,3,6,2
free,1,"[1, 2]",80,False,561021e87ffc8a0005811358,epochs,1,2,4
free,1,"[3, 5]",81,True,561021e87ffc8a0005811358,epochs,3,5,1
free,1,"[6, 2]",82,False,561021e87ffc8a0005811358,epochs,6,2,1
free,1,"[4, 6]",83,True,561021e87ffc8a0005811358,epochs,4,6,3
free,4,"[5, 6]",84,True,561021e87ffc8a0005811358,epochs,5,6,4
free,3,"[2, 6]",85,True,561021e87ffc8a0005811358,epochs,2,6,1
free,4,"[1, 3]",86,True,561021e87ffc8a0005811358,epochs,1,3,3
free,3,"[4, 2]",87,True,561021e87ffc8a0005811358,epochs,4,2,1
free,4,"[2, 4]",88,True,561021e87ffc8a0005811358,epochs,2,4,1
free,1,"[3, 6]",89,True,561021e87ffc8a0005811358,epochs,3,6,2
free,4,"[4, 2]",90,False,561021e87ffc8a0005811358,epochs,4,2,1
free,3,"[6, 3]",91,True,561021e87ffc8a0005811358,epochs,6,3,2
free,4,"[6, 5]",92,True,561021e87ffc8a0005811358,epochs,6,5,4
free,4,"[2, 1]",93,True,561021e87ffc8a0005811358,epochs,2,1,4
free,3,"[3, 1]",94,True,561021e87ffc8a0005811358,epochs,3,1,3
free,1,"[2, 1]",95,True,561021e87ffc8a0005811358,epochs,2,1,4
free,1,"[1, 5]",96,False,561021e87ffc8a0005811358,epochs,1,5,1
free,1,"[4, 2]",97,True,561021e87ffc8a0005811358,epochs,4,2,1
free,3,"[1, 2]",98,True,561021e87ffc8a0005811358,epochs,1,2,4
free,4,"[5, 3]",99,True,561021e87ffc8a0005811358,epochs,5,3,1
free,3,"[2, 4]",100,False,561021e87ffc8a0005811358,epochs,2,4,1
free,3,"[3, 6]",101,True,561021e87ffc8a0005811358,epochs,3,6,2
free,4,"[5, 4]",102,True,561021e87ffc8a0005811358,epochs,5,4,2
free,4,"[5, 6]",103,True,561021e87ffc8a0005811358,epochs,5,6,4
free,4,"[4, 6]",104,True,561021e87ffc8a0005811358,epochs,4,6,3
free,4,"[3, 5]",105,False,561021e87ffc8a0005811358,epochs,3,5,1
free,4,"[6, 5]",106,True,561021e87ffc8a0005811358,epochs,6,5,4
free,3,"[2, 6]",107,True,561021e87ffc8a0005811358,epochs,2,6,1
free,4,"[3, 1]",108,True,561021e87ffc8a0005811358,epochs,3,1,3
free,1,"[4, 5]",109,True,561021e87ffc8a0005811358,epochs,4,5,2
free,1,"[3, 2]",110,True,561021e87ffc8a0005811358,epochs,3,2,2
free,4,"[5, 3]",111,True,561021e87ffc8a0005811358,epochs,5,3,1
free,3,"[5, 6]",112,True,561021e87ffc8a0005811358,epochs,5,6,4
free,1,"[1, 3]",113,False,561021e87ffc8a0005811358,epochs,1,3,3
free,4,"[2, 3]",114,True,561021e87ffc8a0005811358,epochs,2,3,2
free,3,"[2, 1]",115,True,561021e87ffc8a0005811358,epochs,2,1,4
free,4,"[2, 4]",116,True,561021e87ffc8a0005811358,epochs,2,4,1
free,1,"[2, 2]",117,True,561021e87ffc8a0005811358,epochs,2,2,3
free,1,"[3, 3]",118,False,561021e87ffc8a0005811358,epochs,3,3,1
free,1,"[5, 3]",119,True,561021e87ffc8a0005811358,epochs,5,3,1
free,1,"[1, 4]",120,False,561021e87ffc8a0005811358,epochs,1,4,2
free,4,"[2, 1]",121,True,561021e87ffc8a0005811358,epochs,2,1,4
free,4,"[1, 5]",122,True,561021e87ffc8a0005811358,epochs,1,5,1
free,4,"[6, 6]",123,True,561021e87ffc8a0005811358,epochs,6,6,5
free,1,"[6, 3]",124,True,561021e87ffc8a0005811358,epochs,6,3,2
free,3,"[2, 2]",125,True,561021e87ffc8a0005811358,epochs,2,2,3
free,3,"[6, 4]",126,True,561021e87ffc8a0005811358,epochs,6,4,3
free,3,"[4, 2]",127,True,561021e87ffc8a0005811358,epochs,4,2,1
free,3,"[6, 5]",128,True,561021e87ffc8a0005811358,epochs,6,5,4
free,3,"[3, 5]",129,True,561021e87ffc8a0005811358,epochs,3,5,1
free,3,"[6, 2]",130,False,561021e87ffc8a0005811358,epochs,6,2,1
free,4,"[1, 3]",131,True,561021e87ffc8a0005811358,epochs,1,3,3
free,4,"[4, 5]",132,True,561021e87ffc8a0005811358,epochs,4,5,2
free,1,"[5, 4]",133,True,561021e87ffc8a0005811358,epochs,5,4,2
free,4,"[1, 2]",134,True,561021e87ffc8a0005811358,epochs,1,2,4
free,4,"[6, 4]",135,True,561021e87ffc8a0005811358,epochs,6,4,3
free,3,"[5, 4]",136,True,561021e87ffc8a0005811358,epochs,5,4,2
free,3,"[4, 1]",137,True,561021e87ffc8a0005811358,epochs,4,1,2
free,3,"[1, 5]",138,False,561021e87ffc8a0005811358,epochs,1,5,1
free,3,"[1, 4]",139,False,561021e87ffc8a0005811358,epochs,1,4,2
free,3,"[6, 3]",140,True,561021e87ffc8a0005811358,epochs,6,3,2
free,1,"[5, 6]",141,True,561021e87ffc8a0005811358,epochs,5,6,4
free,1,"[6, 5]",142,True,561021e87ffc8a0005811358,epochs,6,5,4
free,1,"[2, 4]",143,True,561021e87ffc8a0005811358,epochs,2,4,1
free,1,"[1, 1]",144,True,561021e87ffc8a0005811358,epochs,1,1,5
free,1,"[2, 6]",145,True,561021e87ffc8a0005811358,epochs,2,6,1
free,1,"[3, 1]",146,True,561021e87ffc8a0005811358,epochs,3,1,3
free,1,"[4, 1]",147,True,561021e87ffc8a0005811358,epochs,4,1,2
free,1,"[6, 6]",148,True,561021e87ffc8a0005811358,epochs,6,6,5
free,1,"[4, 4]",149,True,561021e87ffc8a0005811358,epochs,4,4,1
free,1,"[2, 3]",150,False,561021e87ffc8a0005811358,epochs,2,3,2
free,1,"[5, 5]",151,True,561021e87ffc8a0005811358,epochs,5,5,3
free,1,"[5, 1]",152,False,561021e87ffc8a0005811358,epochs,5,1,1
free,1,"[1, 2]",153,True,561021e87ffc8a0005811358,epochs,1,2,4
free,1,"[5, 3]",154,True,561021e87ffc8a0005811358,epochs,5,3,1
free,1,"[3, 6]",155,True,561021e87ffc8a0005811358,epochs,3,6,2
free,1,"[2, 4]",156,False,561021e87ffc8a0005811358,epochs,2,4,1
free,1,"[3, 3]",157,False,561021e87ffc8a0005811358,epochs,3,3,1
free,1,"[1, 5]",158,False,561021e87ffc8a0005811358,epochs,1,5,1
free,1,"[6, 3]",159,True,561021e87ffc8a0005811358,epochs,6,3,2
free,1,"[4, 5]",160,True,561021e87ffc8a0005811358,epochs,4,5,2
free,4,"[6, 3]",161,True,561021e87ffc8a0005811358,epochs,6,3,2
free,4,"[3, 2]",162,True,561021e87ffc8a0005811358,epochs,3,2,2
free,4,"[1, 1]",163,True,561021e87ffc8a0005811358,epochs,1,1,5
free,4,"[3, 3]",164,True,561021e87ffc8a0005811358,epochs,3,3,1
free,4,"[5, 5]",165,True,561021e87ffc8a0005811358,epochs,5,5,3
free,4,"[3, 6]",166,False,561021e87ffc8a0005811358,epochs,3,6,2
free,4,"[2, 6]",167,False,561021e87ffc8a0005811358,epochs,2,6,1
free,4,"[4, 1]",168,False,561021e87ffc8a0005811358,epochs,4,1,2
free,4,"[4, 2]",169,False,561021e87ffc8a0005811358,epochs,4,2,1
free,4,"[4, 4]",170,True,561021e87ffc8a0005811358,epochs,4,4,1
free,3,"[4, 4]",171,True,561021e87ffc8a0005811358,epochs,4,4,1
free,3,"[3, 2]",172,True,561021e87ffc8a0005811358,epochs,3,2,2
free,3,"[1, 1]",173,True,561021e87ffc8a0005811358,epochs,1,1,5
free,3,"[6, 6]",174,True,561021e87ffc8a0005811358,epochs,6,6,5
free,3,"[2, 3]",175,True,561021e87ffc8a0005811358,epochs,2,3,2
free,3,"[5, 3]",176,True,561021e87ffc8a0005811358,epochs,5,3,1
free,3,"[4, 6]",177,True,561021e87ffc8a0005811358,epochs,4,6,3
free,3,"[5, 1]",178,True,561021e87ffc8a0005811358,epochs,5,1,1
free,3,"[5, 5]",179,True,561021e87ffc8a0005811358,epochs,5,5,3
free,3,"[1, 3]",180,True,561021e87ffc8a0005811358,epochs,1,3,3
free,3,"[5, 6]",1,True,561021e87ffc8a0005811358,test1,5,6,4
free,1,"[2, 2]",2,True,561021e87ffc8a0005811358,test1,2,2,3
free,4,"[2, 6]",3,False,561021e87ffc8a0005811358,test1,2,6,1
free,3,"[3, 5]",4,True,561021e87ffc8a0005811358,test1,3,5,1
free,1,"[1, 4]",8,False,561021e87ffc8a0005811358,test1,1,4,2
free,3,"[6, 5]",11,True,561021e87ffc8a0005811358,test1,6,5,4
free,4,"[4, 1]",12,False,561021e87ffc8a0005811358,test1,4,1,2
free,4,"[1, 1]",13,True,561021e87ffc8a0005811358,test1,1,1,5
free,1,"[2, 3]",14,False,561021e87ffc8a0005811358,test1,2,3,2
free,1,"[6, 4]",16,True,561021e87ffc8a0005811358,test1,6,4,3
free,4,"[2, 4]",17,True,561021e87ffc8a0005811358,test1,2,4,1
free,3,"[2, 4]",18,False,561021e87ffc8a0005811358,test1,2,4,1
free,4,"[6, 3]",19,True,561021e87ffc8a0005811358,test1,6,3,2
free,1,"[3, 3]",20,False,561021e87ffc8a0005811358,test1,3,3,1
free,3,"[6, 2]",21,False,561021e87ffc8a0005811358,test1,6,2,1
free,4,"[3, 1]",22,True,561021e87ffc8a0005811358,test1,3,1,3
free,3,"[2, 2]",23,True,561021e87ffc8a0005811358,test1,2,2,3
free,1,"[4, 4]",24,True,561021e87ffc8a0005811358,test1,4,4,1
free,3,"[1, 4]",26,False,561021e87ffc8a0005811358,test1,1,4,2
free,1,"[5, 6]",27,True,561021e87ffc8a0005811358,test1,5,6,4
free,3,"[6, 3]",28,True,561021e87ffc8a0005811358,test1,6,3,2
free,1,"[3, 5]",29,True,561021e87ffc8a0005811358,test1,3,5,1
free,1,"[6, 6]",31,True,561021e87ffc8a0005811358,test1,6,6,5
free,3,"[6, 6]",32,True,561021e87ffc8a0005811358,test1,6,6,5
free,4,"[1, 2]",33,True,561021e87ffc8a0005811358,test1,1,2,4
free,3,"[5, 3]",34,True,561021e87ffc8a0005811358,test1,5,3,1
free,4,"[5, 4]",35,True,561021e87ffc8a0005811358,test1,5,4,2
free,1,"[5, 4]",36,True,561021e87ffc8a0005811358,test1,5,4,2
free,4,"[5, 3]",37,True,561021e87ffc8a0005811358,test1,5,3,1
free,1,"[1, 2]",38,True,561021e87ffc8a0005811358,test1,1,2,4
free,3,"[4, 2]",39,True,561021e87ffc8a0005811358,test1,4,2,1
free,1,"[2, 4]",40,False,561021e87ffc8a0005811358,test1,2,4,1
free,3,"[1, 1]",42,True,561021e87ffc8a0005811358,test1,1,1,5
free,1,"[1, 5]",43,False,561021e87ffc8a0005811358,test1,1,5,1
free,3,"[3, 3]",44,False,561021e87ffc8a0005811358,test1,3,3,1
free,4,"[6, 6]",45,True,561021e87ffc8a0005811358,test1,6,6,5
free,4,"[1, 5]",46,True,561021e87ffc8a0005811358,test1,1,5,1
free,1,"[3, 2]",48,False,561021e87ffc8a0005811358,test1,3,2,2
free,4,"[1, 4]",50,True,561021e87ffc8a0005811358,test1,1,4,2
free,3,"[5, 1]",51,True,561021e87ffc8a0005811358,test1,5,1,1
free,4,"[5, 1]",52,False,561021e87ffc8a0005811358,test1,5,1,1
free,3,"[6, 4]",53,True,561021e87ffc8a0005811358,test1,6,4,3
free,1,"[2, 1]",54,True,561021e87ffc8a0005811358,test1,2,1,4
free,4,"[6, 5]",55,True,561021e87ffc8a0005811358,test1,6,5,4
free,3,"[5, 4]",56,True,561021e87ffc8a0005811358,test1,5,4,2
free,1,"[6, 2]",57,False,561021e87ffc8a0005811358,test1,6,2,1
free,4,"[5, 5]",58,True,561021e87ffc8a0005811358,test1,5,5,3
free,1,"[4, 2]",59,True,561021e87ffc8a0005811358,test1,4,2,1
free,3,"[4, 5]",60,True,561021e87ffc8a0005811358,test1,4,5,2
free,1,"[5, 1]",62,True,561021e87ffc8a0005811358,test1,5,1,1
free,4,"[4, 2]",63,False,561021e87ffc8a0005811358,test1,4,2,1
free,4,"[1, 3]",64,True,561021e87ffc8a0005811358,test1,1,3,3
free,1,"[6, 3]",65,True,561021e87ffc8a0005811358,test1,6,3,2
free,3,"[3, 2]",66,True,561021e87ffc8a0005811358,test1,3,2,2
free,4,"[5, 6]",67,True,561021e87ffc8a0005811358,test1,5,6,4
free,1,"[4, 1]",68,True,561021e87ffc8a0005811358,test1,4,1,2
free,3,"[1, 3]",70,True,561021e87ffc8a0005811358,test1,1,3,3
free,1,"[1, 3]",71,False,561021e87ffc8a0005811358,test1,1,3,3
free,4,"[2, 1]",72,True,561021e87ffc8a0005811358,test1,2,1,4
free,4,"[2, 3]",73,True,561021e87ffc8a0005811358,test1,2,3,2
free,3,"[3, 6]",74,True,561021e87ffc8a0005811358,test1,3,6,2
free,1,"[5, 5]",75,True,561021e87ffc8a0005811358,test1,5,5,3
free,4,"[3, 5]",76,False,561021e87ffc8a0005811358,test1,3,5,1
free,3,"[1, 5]",77,False,561021e87ffc8a0005811358,test1,1,5,1
free,1,"[2, 6]",78,True,561021e87ffc8a0005811358,test1,2,6,1
free,1,"[5, 3]",79,True,561021e87ffc8a0005811358,test1,5,3,1
free,3,"[1, 2]",80,True,561021e87ffc8a0005811358,test1,1,2,4
free,4,"[4, 6]",81,True,561021e87ffc8a0005811358,test1,4,6,3
free,1,"[4, 5]",82,True,561021e87ffc8a0005811358,test1,4,5,2
free,3,"[2, 6]",83,True,561021e87ffc8a0005811358,test1,2,6,1
free,4,"[4, 4]",84,True,561021e87ffc8a0005811358,test1,4,4,1
free,1,"[3, 1]",85,True,561021e87ffc8a0005811358,test1,3,1,3
free,4,"[3, 2]",87,True,561021e87ffc8a0005811358,test1,3,2,2
free,4,"[3, 6]",88,False,561021e87ffc8a0005811358,test1,3,6,2
free,3,"[2, 1]",89,True,561021e87ffc8a0005811358,test1,2,1,4
blocked,1,"[3, 1]",1,True,565c40fbc121fe0005fc3b62,epochs,3,1,3
blocked,1,"[4, 5]",2,False,565c40fbc121fe0005fc3b62,epochs,4,5,2
blocked,1,"[4, 2]",3,True,565c40fbc121fe0005fc3b62,epochs,4,2,1
blocked,1,"[6, 3]",4,False,565c40fbc121fe0005fc3b62,epochs,6,3,2
blocked,1,"[2, 1]",5,True,565c40fbc121fe0005fc3b62,epochs,2,1,4
blocked,1,"[5, 3]",6,True,565c40fbc121fe0005fc3b62,epochs,5,3,1
blocked,1,"[3, 3]",7,True,565c40fbc121fe0005fc3b62,epochs,3,3,1
blocked,1,"[5, 6]",8,True,565c40fbc121fe0005fc3b62,epochs,5,6,4
blocked,1,"[6, 2]",9,False,565c40fbc121fe0005fc3b62,epochs,6,2,1
blocked,1,"[3, 2]",10,False,565c40fbc121fe0005fc3b62,epochs,3,2,2
blocked,1,"[1, 3]",11,False,565c40fbc121fe0005fc3b62,epochs,1,3,3
blocked,1,"[2, 6]",12,False,565c40fbc121fe0005fc3b62,epochs,2,6,1
blocked,1,"[3, 5]",13,True,565c40fbc121fe0005fc3b62,epochs,3,5,1
blocked,1,"[4, 6]",14,True,565c40fbc121fe0005fc3b62,epochs,4,6,3
blocked,1,"[1, 5]",15,True,565c40fbc121fe0005fc3b62,epochs,1,5,1
blocked,1,"[6, 5]",16,False,565c40fbc121fe0005fc3b62,epochs,6,5,4
blocked,1,"[2, 4]",17,True,565c40fbc121fe0005fc3b62,epochs,2,4,1
blocked,1,"[1, 2]",18,True,565c40fbc121fe0005fc3b62,epochs,1,2,4
blocked,1,"[1, 4]",19,True,565c40fbc121fe0005fc3b62,epochs,1,4,2
blocked,1,"[2, 2]",20,False,565c40fbc121fe0005fc3b62,epochs,2,2,3
blocked,1,"[5, 5]",21,True,565c40fbc121fe0005fc3b62,epochs,5,5,3
blocked,1,"[4, 4]",22,True,565c40fbc121fe0005fc3b62,epochs,4,4,1
blocked,1,"[5, 4]",23,True,565c40fbc121fe0005fc3b62,epochs,5,4,2
blocked,1,"[5, 1]",24,False,565c40fbc121fe0005fc3b62,epochs,5,1,1
blocked,1,"[4, 1]",25,True,565c40fbc121fe0005fc3b62,epochs,4,1,2
blocked,1,"[1, 1]",26,True,565c40fbc121fe0005fc3b62,epochs,1,1,5
blocked,1,"[6, 4]",27,True,565c40fbc121fe0005fc3b62,epochs,6,4,3
blocked,1,"[2, 3]",28,True,565c40fbc121fe0005fc3b62,epochs,2,3,2
blocked,1,"[6, 6]",29,True,565c40fbc121fe0005fc3b62,epochs,6,6,5
blocked,1,"[3, 6]",30,True,565c40fbc121fe0005fc3b62,epochs,3,6,2
blocked,1,"[2, 3]",31,True,565c40fbc121fe0005fc3b62,epochs,2,3,2
blocked,1,"[6, 2]",32,False,565c40fbc121fe0005fc3b62,epochs,6,2,1
blocked,1,"[1, 2]",33,True,565c40fbc121fe0005fc3b62,epochs,1,2,4
blocked,1,"[2, 6]",34,True,565c40fbc121fe0005fc3b62,epochs,2,6,1
blocked,1,"[4, 1]",35,True,565c40fbc121fe0005fc3b62,epochs,4,1,2
blocked,1,"[6, 4]",36,True,565c40fbc121fe0005fc3b62,epochs,6,4,3
blocked,1,"[5, 5]",37,True,565c40fbc121fe0005fc3b62,epochs,5,5,3
blocked,1,"[3, 3]",38,True,565c40fbc121fe0005fc3b62,epochs,3,3,1
blocked,1,"[3, 2]",39,True,565c40fbc121fe0005fc3b62,epochs,3,2,2
blocked,1,"[5, 1]",40,False,565c40fbc121fe0005fc3b62,epochs,5,1,1
blocked,1,"[6, 5]",41,True,565c40fbc121fe0005fc3b62,epochs,6,5,4
blocked,1,"[3, 6]",42,True,565c40fbc121fe0005fc3b62,epochs,3,6,2
blocked,1,"[4, 4]",43,True,565c40fbc121fe0005fc3b62,epochs,4,4,1
blocked,1,"[3, 1]",44,True,565c40fbc121fe0005fc3b62,epochs,3,1,3
blocked,1,"[4, 2]",45,True,565c40fbc121fe0005fc3b62,epochs,4,2,1
blocked,1,"[1, 1]",46,True,565c40fbc121fe0005fc3b62,epochs,1,1,5
blocked,1,"[6, 3]",47,True,565c40fbc121fe0005fc3b62,epochs,6,3,2
blocked,1,"[5, 6]",48,True,565c40fbc121fe0005fc3b62,epochs,5,6,4
blocked,1,"[6, 6]",49,True,565c40fbc121fe0005fc3b62,epochs,6,6,5
blocked,1,"[2, 2]",50,True,565c40fbc121fe0005fc3b62,epochs,2,2,3
blocked,1,"[2, 4]",51,True,565c40fbc121fe0005fc3b62,epochs,2,4,1
blocked,1,"[1, 4]",52,True,565c40fbc121fe0005fc3b62,epochs,1,4,2
blocked,1,"[1, 3]",53,True,565c40fbc121fe0005fc3b62,epochs,1,3,3
blocked,1,"[4, 5]",54,True,565c40fbc121fe0005fc3b62,epochs,4,5,2
blocked,1,"[2, 1]",55,True,565c40fbc121fe0005fc3b62,epochs,2,1,4
blocked,1,"[1, 5]",56,True,565c40fbc121fe0005fc3b62,epochs,1,5,1
blocked,1,"[4, 6]",57,True,565c40fbc121fe0005fc3b62,epochs,4,6,3
blocked,1,"[5, 3]",58,True,565c40fbc121fe0005fc3b62,epochs,5,3,1
blocked,1,"[5, 4]",59,True,565c40fbc121fe0005fc3b62,epochs,5,4,2
blocked,1,"[3, 5]",60,False,565c40fbc121fe0005fc3b62,epochs,3,5,1
blocked,3,"[5, 6]",61,True,565c40fbc121fe0005fc3b62,epochs,5,6,4
blocked,3,"[6, 6]",62,True,565c40fbc121fe0005fc3b62,epochs,6,6,5
blocked,3,"[2, 1]",63,True,565c40fbc121fe0005fc3b62,epochs,2,1,4
blocked,3,"[1, 4]",64,False,565c40fbc121fe0005fc3b62,epochs,1,4,2
blocked,3,"[4, 6]",65,True,565c40fbc121fe0005fc3b62,epochs,4,6,3
blocked,3,"[3, 5]",66,False,565c40fbc121fe0005fc3b62,epochs,3,5,1
blocked,3,"[4, 5]",67,True,565c40fbc121fe0005fc3b62,epochs,4,5,2
blocked,3,"[4, 4]",68,True,565c40fbc121fe0005fc3b62,epochs,4,4,1
blocked,3,"[5, 3]",69,False,565c40fbc121fe0005fc3b62,epochs,5,3,1
blocked,3,"[1, 2]",70,True,565c40fbc121fe0005fc3b62,epochs,1,2,4
blocked,3,"[2, 2]",71,False,565c40fbc121fe0005fc3b62,epochs,2,2,3
blocked,3,"[2, 4]",72,True,565c40fbc121fe0005fc3b62,epochs,2,4,1
blocked,3,"[6, 3]",73,True,565c40fbc121fe0005fc3b62,epochs,6,3,2
blocked,3,"[4, 2]",74,False,565c40fbc121fe0005fc3b62,epochs,4,2,1
blocked,3,"[3, 6]",75,True,565c40fbc121fe0005fc3b62,epochs,3,6,2
blocked,3,"[5, 1]",76,True,565c40fbc121fe0005fc3b62,epochs,5,1,1
blocked,3,"[5, 4]",77,True,565c40fbc121fe0005fc3b62,epochs,5,4,2
blocked,3,"[1, 3]",78,True,565c40fbc121fe0005fc3b62,epochs,1,3,3
blocked,3,"[6, 2]",79,True,565c40fbc121fe0005fc3b62,epochs,6,2,1
blocked,3,"[6, 4]",80,True,565c40fbc121fe0005fc3b62,epochs,6,4,3
blocked,3,"[4, 1]",81,True,565c40fbc121fe0005fc3b62,epochs,4,1,2
blocked,3,"[1, 5]",82,True,565c40fbc121fe0005fc3b62,epochs,1,5,1
blocked,3,"[5, 5]",83,True,565c40fbc121fe0005fc3b62,epochs,5,5,3
blocked,3,"[3, 1]",84,True,565c40fbc121fe0005fc3b62,epochs,3,1,3
blocked,3,"[3, 3]",85,False,565c40fbc121fe0005fc3b62,epochs,3,3,1
blocked,3,"[3, 2]",86,True,565c40fbc121fe0005fc3b62,epochs,3,2,2
blocked,3,"[6, 5]",87,True,565c40fbc121fe0005fc3b62,epochs,6,5,4
blocked,3,"[2, 3]",88,True,565c40fbc121fe0005fc3b62,epochs,2,3,2
blocked,3,"[1, 1]",89,True,565c40fbc121fe0005fc3b62,epochs,1,1,5
blocked,3,"[2, 6]",90,True,565c40fbc121fe0005fc3b62,epochs,2,6,1
blocked,3,"[4, 6]",91,True,565c40fbc121fe0005fc3b62,epochs,4,6,3
blocked,3,"[2, 6]",92,True,565c40fbc121fe0005fc3b62,epochs,2,6,1
blocked,3,"[3, 6]",93,True,565c40fbc121fe0005fc3b62,epochs,3,6,2
blocked,3,"[4, 1]",94,True,565c40fbc121fe0005fc3b62,epochs,4,1,2
blocked,3,"[1, 3]",95,True,565c40fbc121fe0005fc3b62,epochs,1,3,3
blocked,3,"[2, 4]",96,True,565c40fbc121fe0005fc3b62,epochs,2,4,1
blocked,3,"[5, 3]",97,True,565c40fbc121fe0005fc3b62,epochs,5,3,1
blocked,3,"[3, 5]",98,True,565c40fbc121fe0005fc3b62,epochs,3,5,1
blocked,3,"[3, 1]",99,True,565c40fbc121fe0005fc3b62,epochs,3,1,3
blocked,3,"[1, 5]",100,False,565c40fbc121fe0005fc3b62,epochs,1,5,1
blocked,3,"[5, 1]",101,True,565c40fbc121fe0005fc3b62,epochs,5,1,1
blocked,3,"[1, 1]",102,True,565c40fbc121fe0005fc3b62,epochs,1,1,5
blocked,3,"[2, 3]",103,False,565c40fbc121fe0005fc3b62,epochs,2,3,2
blocked,3,"[4, 2]",104,True,565c40fbc121fe0005fc3b62,epochs,4,2,1
blocked,3,"[6, 6]",105,True,565c40fbc121fe0005fc3b62,epochs,6,6,5
blocked,3,"[5, 6]",106,True,565c40fbc121fe0005fc3b62,epochs,5,6,4
blocked,3,"[2, 1]",107,True,565c40fbc121fe0005fc3b62,epochs,2,1,4
blocked,3,"[6, 5]",108,True,565c40fbc121fe0005fc3b62,epochs,6,5,4
blocked,3,"[5, 4]",109,True,565c40fbc121fe0005fc3b62,epochs,5,4,2
blocked,3,"[1, 4]",110,True,565c40fbc121fe0005fc3b62,epochs,1,4,2
blocked,3,"[3, 3]",111,True,565c40fbc121fe0005fc3b62,epochs,3,3,1
blocked,3,"[3, 2]",112,True,565c40fbc121fe0005fc3b62,epochs,3,2,2
blocked,3,"[6, 4]",113,True,565c40fbc121fe0005fc3b62,epochs,6,4,3
blocked,3,"[4, 5]",114,True,565c40fbc121fe0005fc3b62,epochs,4,5,2
blocked,3,"[2, 2]",115,True,565c40fbc121fe0005fc3b62,epochs,2,2,3
blocked,3,"[6, 2]",116,False,565c40fbc121fe0005fc3b62,epochs,6,2,1
blocked,3,"[6, 3]",117,False,565c40fbc121fe0005fc3b62,epochs,6,3,2
blocked,3,"[5, 5]",118,True,565c40fbc121fe0005fc3b62,epochs,5,5,3
blocked,3,"[1, 2]",119,True,565c40fbc121fe0005fc3b62,epochs,1,2,4
blocked,3,"[4, 4]",120,True,565c40fbc121fe0005fc3b62,epochs,4,4,1
blocked,4,"[1, 5]",121,True,565c40fbc121fe0005fc3b62,epochs,1,5,1
blocked,4,"[2, 4]",122,True,565c40fbc121fe0005fc3b62,epochs,2,4,1
blocked,4,"[4, 2]",123,False,565c40fbc121fe0005fc3b62,epochs,4,2,1
blocked,4,"[4, 1]",124,False,565c40fbc121fe0005fc3b62,epochs,4,1,2
blocked,4,"[2, 3]",125,True,565c40fbc121fe0005fc3b62,epochs,2,3,2
blocked,4,"[5, 1]",126,False,565c40fbc121fe0005fc3b62,epochs,5,1,1
blocked,4,"[5, 6]",127,True,565c40fbc121fe0005fc3b62,epochs,5,6,4
blocked,4,"[3, 1]",128,True,565c40fbc121fe0005fc3b62,epochs,3,1,3
blocked,4,"[1, 3]",129,True,565c40fbc121fe0005fc3b62,epochs,1,3,3
blocked,4,"[3, 3]",130,True,565c40fbc121fe0005fc3b62,epochs,3,3,1
blocked,4,"[6, 2]",131,False,565c40fbc121fe0005fc3b62,epochs,6,2,1
blocked,4,"[5, 4]",132,False,565c40fbc121fe0005fc3b62,epochs,5,4,2
blocked,4,"[1, 2]",133,True,565c40fbc121fe0005fc3b62,epochs,1,2,4
blocked,4,"[5, 3]",134,True,565c40fbc121fe0005fc3b62,epochs,5,3,1
blocked,4,"[6, 6]",135,True,565c40fbc121fe0005fc3b62,epochs,6,6,5
blocked,4,"[5, 5]",136,True,565c40fbc121fe0005fc3b62,epochs,5,5,3
blocked,4,"[6, 3]",137,False,565c40fbc121fe0005fc3b62,epochs,6,3,2
blocked,4,"[1, 4]",138,True,565c40fbc121fe0005fc3b62,epochs,1,4,2
blocked,4,"[4, 4]",139,True,565c40fbc121fe0005fc3b62,epochs,4,4,1
blocked,4,"[6, 4]",140,False,565c40fbc121fe0005fc3b62,epochs,6,4,3
blocked,4,"[2, 2]",141,True,565c40fbc121fe0005fc3b62,epochs,2,2,3
blocked,4,"[2, 1]",142,True,565c40fbc121fe0005fc3b62,epochs,2,1,4
blocked,4,"[1, 1]",143,True,565c40fbc121fe0005fc3b62,epochs,1,1,5
blocked,4,"[3, 5]",144,True,565c40fbc121fe0005fc3b62,epochs,3,5,1
blocked,4,"[4, 6]",145,True,565c40fbc121fe0005fc3b62,epochs,4,6,3
blocked,4,"[6, 5]",146,True,565c40fbc121fe0005fc3b62,epochs,6,5,4
blocked,4,"[3, 2]",147,True,565c40fbc121fe0005fc3b62,epochs,3,2,2
blocked,4,"[2, 6]",148,True,565c40fbc121fe0005fc3b62,epochs,2,6,1
blocked,4,"[3, 6]",149,True,565c40fbc121fe0005fc3b62,epochs,3,6,2
blocked,4,"[4, 5]",150,True,565c40fbc121fe0005fc3b62,epochs,4,5,2
blocked,4,"[6, 6]",151,True,565c40fbc121fe0005fc3b62,epochs,6,6,5
blocked,4,"[5, 3]",152,False,565c40fbc121fe0005fc3b62,epochs,5,3,1
