condition,pid,catBoundDist,famInd,trialsComplete,correct,f0,f1
blocked,5f97f80e8279d602b5dfd6b1,2,2.6470588235294117,78.1029411764706,0.8088235294117647,3.5294117647058822,3.588235294117647
blocked,5f97f80e8279d602b5dfd6b1,3,2.7254901960784315,76.09803921568627,0.9215686274509803,3.5098039215686274,3.549019607843137
blocked,5f97f80e8279d602b5dfd6b1,4,2.676470588235294,78.61764705882354,0.9705882352941176,3.4705882352941178,3.5294117647058822
blocked,5f97f80e8279d602b5dfd6b1,5,2.6470588235294117,69.0,0.9411764705882353,3.6470588235294117,3.6470588235294117
blocked,5fae30cda7efa227b8d84b72,1,2.635294117647059,78.03529411764706,0.5176470588235295,3.541176470588235,3.4235294117647057
blocked,5fae30cda7efa227b8d84b72,2,2.6666666666666665,76.57971014492753,0.6521739130434783,3.536231884057971,3.550724637681159
blocked,5fae30cda7efa227b8d84b72,3,2.72,78.38,0.8,3.54,3.58
blocked,5fae30cda7efa227b8d84b72,4,2.588235294117647,77.08823529411765,0.9117647058823529,3.4705882352941178,3.5294117647058822
blocked,5fae30cda7efa227b8d84b72,5,2.6666666666666665,73.38888888888889,0.8888888888888888,3.5,3.5
blocked,5fc78656c7368206ab1c5174,1,2.6823529411764704,75.87058823529412,0.5411764705882353,3.5176470588235293,3.4941176470588236
blocked,5fc78656c7368206ab1c5174,2,2.6619718309859155,78.15492957746478,0.8169014084507042,3.492957746478873,3.535211267605634
blocked,5fc78656c7368206ab1c5174,3,2.64,79.26,0.8,3.58,3.54
blocked,5fc78656c7368206ab1c5174,4,2.6666666666666665,78.63888888888889,0.9166666666666666,3.5,3.5
blocked,5fc78656c7368206ab1c5174,5,2.6666666666666665,68.44444444444444,0.8888888888888888,3.5,3.5
blocked,5fd6303361f8c14cb485a447,1,2.6785714285714284,76.38095238095238,0.7023809523809523,3.5833333333333335,3.4642857142857144
blocked,5fd6303361f8c14cb485a447,2,2.7313432835820897,77.23880597014926,0.8507462686567164,3.4477611940298507,3.5223880597014925
blocked,5fd6303361f8c14cb485a447,3,2.641509433962264,77.0377358490566,0.9245283018867925,3.509433962264151,3.547169811320755
blocked,5fd6303361f8c14cb485a447,4,2.588235294117647,77.20588235294117,0.9411764705882353,3.6176470588235294,3.6176470588235294
blocked,5fd6303361f8c14cb485a447,5,2.6666666666666665,77.94444444444444,1.0,3.5,3.5
blocked,5fe848f115b59b69cf9b06b6,1,2.6744186046511627,78.17441860465117,0.5,3.5232558139534884,3.5232558139534884
blocked,5fe848f115b59b69cf9b06b6,2,2.652173913043478,76.79710144927536,0.7101449275362319,3.536231884057971,3.4347826086956523
blocked,5fe848f115b59b69cf9b06b6,3,2.673469387755102,78.93877551020408,0.7959183673469388,3.5510204081632653,3.63265306122449
blocked,5fe848f115b59b69cf9b06b6,4,2.676470588235294,74.29411764705883,0.8823529411764706,3.3823529411764706,3.3823529411764706
blocked,5fe848f115b59b69cf9b06b6,5,2.5625,80.125,0.9375,3.8125,3.8125
blocked,5fea380c6d65c5a2c35295c7,1,2.6436781609195403,75.26436781609195,0.5747126436781609,3.4482758620689653,3.5402298850574714
blocked,5fea380c6d65c5a2c35295c7,2,2.696969696969697,77.07575757575758,0.6818181818181818,3.606060606060606,3.515151515151515
blocked,5fea380c6d65c5a2c35295c7,3,2.7,80.76,0.74,3.56,3.56
blocked,5fea380c6d65c5a2c35295c7,4,2.6176470588235294,76.82352941176471,0.8529411764705882,3.6470588235294117,3.588235294117647
blocked,5fea380c6d65c5a2c35295c7,5,2.6666666666666665,77.61111111111111,0.8888888888888888,3.5,3.5
blocked,5ff0e5622178d14ee91e938a,1,2.710843373493976,78.13253012048193,0.6746987951807228,3.4939759036144578,3.5180722891566263
blocked,5ff0e5622178d14ee91e938a,2,2.611940298507463,79.6268656716418,0.5970149253731343,3.4925373134328357,3.5970149253731343
blocked,5ff0e5622178d14ee91e938a,3,2.673076923076923,73.38461538461539,0.7692307692307693,3.480769230769231,3.4038461538461537
blocked,5ff0e5622178d14ee91e938a,4,2.6666666666666665,79.36111111111111,0.8055555555555556,3.5,3.5
blocked,5ff0e5622178d14ee91e938a,5,2.6666666666666665,84.33333333333333,0.8,3.6666666666666665,3.6666666666666665
blocked,5ffd80c185e28327669b51f5,1,2.642857142857143,76.02380952380952,0.5952380952380952,3.4285714285714284,3.5952380952380953
blocked,5ffd80c185e28327669b51f5,2,2.608695652173913,78.17391304347827,0.6811594202898551,3.5072463768115942,3.463768115942029
blocked,5ffd80c185e28327669b51f5,3,2.76,79.04,0.66,3.56,3.44
blocked,5ffd80c185e28327669b51f5,4,2.7142857142857144,79.14285714285714,0.7428571428571429,3.5714285714285716,3.5428571428571427
blocked,5ffd80c185e28327669b51f5,5,2.6470588235294117,79.76470588235294,0.8235294117647058,3.3529411764705883,3.3529411764705883
blocked,6016bbe3a28c6014fd3236b8,1,2.6818181818181817,76.4659090909091,0.6136363636363636,3.4431818181818183,3.534090909090909
blocked,6016bbe3a28c6014fd3236b8,2,2.626865671641791,78.31343283582089,0.6865671641791045,3.4477611940298507,3.462686567164179
blocked,6016bbe3a28c6014fd3236b8,3,2.6595744680851063,81.36170212765957,0.851063829787234,3.425531914893617,3.5106382978723403
blocked,6016bbe3a28c6014fd3236b8,4,2.6285714285714286,76.6,0.9714285714285714,3.5714285714285716,3.5428571428571427
blocked,6016bbe3a28c6014fd3236b8,5,2.6666666666666665,74.33333333333333,0.8888888888888888,3.5,3.5
blocked,60172619600dc1955ba05f5c,1,2.6470588235294117,73.83529411764705,0.6,3.4941176470588236,3.541176470588235
blocked,60172619600dc1955ba05f5c,2,2.6666666666666665,78.24242424242425,0.7272727272727273,3.5606060606060606,3.5
blocked,60172619600dc1955ba05f5c,3,2.6666666666666665,79.11111111111111,0.8518518518518519,3.5,3.5
blocked,60172619600dc1955ba05f5c,4,2.7058823529411766,77.97058823529412,0.7058823529411765,3.5,3.5
blocked,60172619600dc1955ba05f5c,5,2.6666666666666665,75.88888888888889,0.6111111111111112,3.5,3.5
blocked,6022d52a41138f0a5a73d330,1,2.6626506024096384,76.95180722891567,0.6265060240963856,3.5542168674698793,3.4578313253012047
blocked,6022d52a41138f0a5a73d330,2,2.6666666666666665,77.17391304347827,0.7681159420289855,3.5217391304347827,3.5072463768115942
blocked,6022d52a41138f0a5a73d330,3,2.64,75.92,0.88,3.6,3.52
blocked,6022d52a41138f0a5a73d330,4,2.676470588235294,81.11764705882354,0.9411764705882353,3.6470588235294117,3.588235294117647
blocked,6022d52a41138f0a5a73d330,5,2.764705882352941,73.58823529411765,0.8823529411764706,3.6470588235294117,3.6470588235294117
blocked,6023cb37c452c802d4092a35,1,2.6823529411764704,77.2235294117647,0.5529411764705883,3.5176470588235293,3.4941176470588236
blocked,6023cb37c452c802d4092a35,2,2.611940298507463,77.46268656716418,0.746268656716418,3.5074626865671643,3.582089552238806
blocked,6023cb37c452c802d4092a35,3,2.68,81.82,0.84,3.48,3.52
blocked,6023cb37c452c802d4092a35,4,2.7058823529411766,77.11764705882354,0.8529411764705882,3.5,3.5
blocked,6023cb37c452c802d4092a35,5,2.6666666666666665,68.38888888888889,1.0,3.5,3.5
blocked,602d2adcef81ce6b843da09b,1,2.7294117647058824,77.23529411764706,0.5882352941176471,3.541176470588235,3.4941176470588236
blocked,602d2adcef81ce6b843da09b,2,2.6176470588235294,79.16176470588235,0.7647058823529411,3.514705882352941,3.485294117647059
blocked,602d2adcef81ce6b843da09b,3,2.6666666666666665,78.70588235294117,0.8823529411764706,3.5098039215686274,3.4313725490196076
blocked,602d2adcef81ce6b843da09b,4,2.65625,77.1875,1.0,3.53125,3.46875
blocked,602d2adcef81ce6b843da09b,5,2.6470588235294117,75.94117647058823,1.0,3.6470588235294117,3.6470588235294117
blocked,60407d08a1523627f8428de6,1,2.6588235294117646,78.27058823529411,0.5764705882352941,3.5058823529411764,3.5294117647058822
blocked,60407d08a1523627f8428de6,2,2.6619718309859155,73.84507042253522,0.6197183098591549,3.5211267605633805,3.507042253521127
blocked,60407d08a1523627f8428de6,3,2.693877551020408,78.77551020408163,0.673469387755102,3.510204081632653,3.5510204081632653
blocked,60407d08a1523627f8428de6,4,2.696969696969697,78.66666666666667,0.6060606060606061,3.5454545454545454,3.5757575757575757
blocked,60407d08a1523627f8428de6,5,2.6666666666666665,82.11111111111111,0.6111111111111112,3.5,3.5
blocked,605de3af48d7a575adb95b09,1,2.6547619047619047,76.79761904761905,0.5476190476190477,3.4404761904761907,3.5833333333333335
blocked,605de3af48d7a575adb95b09,2,2.6911764705882355,76.19117647058823,0.8235294117647058,3.485294117647059,3.514705882352941
blocked,605de3af48d7a575adb95b09,3,2.62,81.52,0.9,3.48,3.52
blocked,605de3af48d7a575adb95b09,4,2.676470588235294,75.05882352941177,0.9117647058823529,3.3823529411764706,3.3823529411764706
blocked,605de3af48d7a575adb95b09,5,2.6470588235294117,73.41176470588235,1.0,3.3529411764705883,3.3529411764705883
blocked,60662064c4e2b814215e6890,1,2.686046511627907,75.5,0.5581395348837209,3.4651162790697674,3.5348837209302326
blocked,60662064c4e2b814215e6890,2,2.642857142857143,75.57142857142857,0.6142857142857143,3.4571428571428573,3.5428571428571427
blocked,60662064c4e2b814215e6890,3,2.693877551020408,82.3061224489796,0.5714285714285714,3.510204081632653,3.5510204081632653
blocked,60662064c4e2b814215e6890,4,2.625,78.8125,0.59375,3.59375,3.65625
blocked,60662064c4e2b814215e6890,5,2.6666666666666665,77.33333333333333,0.8333333333333334,3.5,3.5
blocked,606dea112436631b694c56ad,1,2.6511627906976742,75.54651162790698,0.627906976744186,3.4767441860465116,3.5232558139534884
blocked,606dea112436631b694c56ad,2,2.6417910447761193,79.64179104477611,0.746268656716418,3.5522388059701493,3.4776119402985075
blocked,606dea112436631b694c56ad,3,2.660377358490566,76.67924528301887,0.8113207547169812,3.547169811320755,3.509433962264151
blocked,606dea112436631b694c56ad,4,2.657142857142857,75.17142857142858,1.0,3.5428571428571427,3.5714285714285716
blocked,606dea112436631b694c56ad,5,2.764705882352941,69.05882352941177,1.0,3.6470588235294117,3.6470588235294117
blocked,60756f9e9d9d92237b1cc691,1,2.642857142857143,78.46428571428571,0.5119047619047619,3.4404761904761907,3.5595238095238093
blocked,60756f9e9d9d92237b1cc691,2,2.6470588235294117,76.1029411764706,0.6617647058823529,3.4705882352941178,3.4705882352941178
blocked,60756f9e9d9d92237b1cc691,3,2.641509433962264,72.50943396226415,0.7358490566037735,3.509433962264151,3.547169811320755
blocked,60756f9e9d9d92237b1cc691,4,2.676470588235294,76.97058823529412,0.7941176470588235,3.5294117647058822,3.4705882352941178
blocked,60756f9e9d9d92237b1cc691,5,2.8666666666666667,85.06666666666666,0.8,3.6666666666666665,3.6666666666666665
blocked,608b445691f3225d81ca0f02,1,2.6666666666666665,73.66666666666667,0.6,3.5,3.5
blocked,608b445691f3225d81ca0f02,2,2.6825396825396823,81.80952380952381,0.6825396825396826,3.492063492063492,3.4761904761904763
blocked,608b445691f3225d81ca0f02,3,2.6666666666666665,77.23529411764706,0.8235294117647058,3.4901960784313726,3.450980392156863
blocked,608b445691f3225d81ca0f02,4,2.676470588235294,75.32352941176471,0.8529411764705882,3.5294117647058822,3.4705882352941178
blocked,608b445691f3225d81ca0f02,5,2.6666666666666665,80.94444444444444,0.8888888888888888,3.5,3.5
blocked,608fad5ef7c5dc389d357601,1,2.6666666666666665,77.28735632183908,0.5287356321839081,3.4482758620689653,3.586206896551724
blocked,608fad5ef7c5dc389d357601,2,2.6666666666666665,77.8695652173913,0.6811594202898551,3.4927536231884058,3.536231884057971
blocked,608fad5ef7c5dc389d357601,3,2.66,77.1,0.66,3.58,3.54
blocked,608fad5ef7c5dc389d357601,4,2.71875,80.84375,0.65625,3.5625,3.4375
blocked,608fad5ef7c5dc389d357601,5,2.6470588235294117,71.23529411764706,0.8823529411764706,3.6470588235294117,3.6470588235294117
blocked,6090755b3aebf491674a5e86,1,2.6551724137931036,76.40229885057471,0.5632183908045977,3.4827586206896552,3.5057471264367814
blocked,6090755b3aebf491674a5e86,2,2.626865671641791,79.35820895522389,0.746268656716418,3.5074626865671643,3.5223880597014925
blocked,6090755b3aebf491674a5e86,3,2.6470588235294117,76.84313725490196,0.7843137254901961,3.607843137254902,3.5686274509803924
blocked,6090755b3aebf491674a5e86,4,2.757575757575758,81.12121212121212,0.8181818181818182,3.3333333333333335,3.303030303030303
blocked,6090755b3aebf491674a5e86,5,2.6875,75.25,0.9375,3.1875,3.1875
blocked,6094f14e5f0014a68821c2c1,1,2.6744186046511627,78.19767441860465,0.5465116279069767,3.5232558139534884,3.453488372093023
blocked,6094f14e5f0014a68821c2c1,2,2.701492537313433,77.41791044776119,0.835820895522388,3.537313432835821,3.4925373134328357
blocked,6094f14e5f0014a68821c2c1,3,2.6666666666666665,72.46296296296296,0.8518518518518519,3.5,3.5
blocked,6094f14e5f0014a68821c2c1,4,2.6129032258064515,82.61290322580645,0.967741935483871,3.4838709677419355,3.3870967741935485
blocked,6094f14e5f0014a68821c2c1,5,2.588235294117647,77.70588235294117,0.9411764705882353,3.6470588235294117,3.6470588235294117
blocked,609d8a9bcd1d366a1e6e7148,1,2.6219512195121952,77.64634146341463,0.7682926829268293,3.5121951219512195,3.4634146341463414
blocked,609d8a9bcd1d366a1e6e7148,2,2.652173913043478,76.02898550724638,0.8695652173913043,3.4927536231884058,3.4782608695652173
blocked,609d8a9bcd1d366a1e6e7148,3,2.673076923076923,79.4423076923077,0.9807692307692307,3.5576923076923075,3.5576923076923075
blocked,609d8a9bcd1d366a1e6e7148,4,2.7142857142857144,76.74285714285715,0.9142857142857143,3.5714285714285716,3.5428571428571427
blocked,609d8a9bcd1d366a1e6e7148,5,2.75,80.3125,0.9375,3.8125,3.8125
blocked,60a2f63edb72812b711ba128,1,2.658536585365854,77.57317073170732,0.6463414634146342,3.5121951219512195,3.4634146341463414
blocked,60a2f63edb72812b711ba128,2,2.63768115942029,79.6231884057971,0.8695652173913043,3.5072463768115942,3.463768115942029
blocked,60a2f63edb72812b711ba128,3,2.673076923076923,75.17307692307692,0.9615384615384616,3.519230769230769,3.5961538461538463
blocked,60a2f63edb72812b711ba128,4,2.727272727272727,78.15151515151516,1.0,3.5757575757575757,3.5454545454545454
blocked,60a2f63edb72812b711ba128,5,2.6666666666666665,76.5,0.8888888888888888,3.5,3.5
blocked,60b411574a94f184e4412508,1,2.6626506024096384,78.01204819277109,0.6626506024096386,3.4698795180722892,3.5421686746987953
blocked,60b411574a94f184e4412508,2,2.7142857142857144,74.94285714285714,0.7714285714285715,3.4571428571428573,3.4857142857142858
blocked,60b411574a94f184e4412508,3,2.6862745098039214,79.43137254901961,0.7843137254901961,3.392156862745098,3.4313725490196076
blocked,60b411574a94f184e4412508,4,2.65625,80.53125,0.875,3.46875,3.53125
blocked,60b411574a94f184e4412508,5,2.6470588235294117,81.11764705882354,0.8823529411764706,3.6470588235294117,3.6470588235294117
blocked,60b7a01b6e132a6ed8c92b8d,1,2.6588235294117646,81.2,0.5882352941176471,3.4705882352941178,3.4941176470588236
blocked,60b7a01b6e132a6ed8c92b8d,2,2.6666666666666665,75.43478260869566,0.7101449275362319,3.5072463768115942,3.463768115942029
blocked,60b7a01b6e132a6ed8c92b8d,3,2.7058823529411766,76.29411764705883,0.8235294117647058,3.450980392156863,3.4901960784313726
blocked,60b7a01b6e132a6ed8c92b8d,4,2.764705882352941,72.79411764705883,0.8529411764705882,3.6176470588235294,3.6176470588235294
blocked,60b7a01b6e132a6ed8c92b8d,5,2.6470588235294117,79.70588235294117,1.0,3.3529411764705883,3.3529411764705883
blocked,60b7e1bcfe148de04d17624b,1,2.6705882352941175,78.67058823529412,0.5411764705882353,3.5058823529411764,3.4823529411764707
blocked,60b7e1bcfe148de04d17624b,2,2.63768115942029,75.85507246376811,0.8695652173913043,3.4927536231884058,3.420289855072464
blocked,60b7e1bcfe148de04d17624b,3,2.673076923076923,73.53846153846153,0.8846153846153846,3.480769230769231,3.4038461538461537
blocked,60b7e1bcfe148de04d17624b,4,2.6470588235294117,80.29411764705883,0.9117647058823529,3.4705882352941178,3.5294117647058822
blocked,60b7e1bcfe148de04d17624b,5,2.6875,80.6875,1.0,3.8125,3.8125
blocked,60b9f19d122c7adf0c37899c,1,2.67816091954023,78.3103448275862,0.5632183908045977,3.528735632183908,3.4827586206896552
blocked,60b9f19d122c7adf0c37899c,2,2.6865671641791047,77.13432835820896,0.8059701492537313,3.5522388059701493,3.537313432835821
blocked,60b9f19d122c7adf0c37899c,3,2.6122448979591835,78.22448979591837,0.8367346938775511,3.4285714285714284,3.510204081632653
blocked,60b9f19d122c7adf0c37899c,4,2.6666666666666665,74.47222222222223,0.8611111111111112,3.5,3.5
blocked,60b9f19d122c7adf0c37899c,5,2.764705882352941,76.6470588235294,0.8235294117647058,3.3529411764705883,3.3529411764705883
blocked,60c1f0e3708c6bcc65473102,1,2.6551724137931036,78.54022988505747,0.5632183908045977,3.5517241379310347,3.4597701149425286
blocked,60c1f0e3708c6bcc65473102,2,2.710144927536232,77.33333333333333,0.6231884057971014,3.5652173913043477,3.5217391304347827
blocked,60c1f0e3708c6bcc65473102,3,2.62,74.26,0.76,3.52,3.48
blocked,60c1f0e3708c6bcc65473102,4,2.764705882352941,75.29411764705883,0.6470588235294118,3.5,3.5
blocked,60c1f0e3708c6bcc65473102,5,2.6470588235294117,73.17647058823529,0.6470588235294118,3.3529411764705883,3.3529411764705883
blocked,60c3c8f790736ad8d329816b,1,2.632183908045977,76.66666666666667,0.6206896551724138,3.4827586206896552,3.528735632183908
blocked,60c3c8f790736ad8d329816b,2,2.6865671641791047,76.0,0.7611940298507462,3.582089552238806,3.4477611940298507
blocked,60c3c8f790736ad8d329816b,3,2.74,80.76,0.96,3.42,3.46
blocked,60c3c8f790736ad8d329816b,4,2.6176470588235294,76.1470588235294,0.9705882352941176,3.3823529411764706,3.3823529411764706
blocked,60c3c8f790736ad8d329816b,5,2.6470588235294117,79.58823529411765,0.9411764705882353,3.3529411764705883,3.3529411764705883
blocked,60de4cc94dfda4d9e1948e6d,1,2.6744186046511627,79.37209302325581,0.6511627906976745,3.511627906976744,3.488372093023256
blocked,60de4cc94dfda4d9e1948e6d,2,2.661764705882353,76.3970588235294,0.7647058823529411,3.514705882352941,3.5441176470588234
blocked,60de4cc94dfda4d9e1948e6d,3,2.64,78.1,0.8,3.44,3.56
blocked,60de4cc94dfda4d9e1948e6d,4,2.6666666666666665,74.6969696969697,0.8787878787878788,3.515151515151515,3.606060606060606
blocked,60de4cc94dfda4d9e1948e6d,5,2.6666666666666665,74.11111111111111,1.0,3.5,3.5
blocked,60e4b0afe802caf0d246a002,1,2.662921348314607,76.52808988764045,0.6629213483146067,3.4719101123595504,3.5168539325842696
blocked,60e4b0afe802caf0d246a002,2,2.6666666666666665,76.13636363636364,0.7575757575757576,3.484848484848485,3.4545454545454546
blocked,60e4b0afe802caf0d246a002,3,2.7142857142857144,78.91836734693878,0.8367346938775511,3.4081632653061225,3.5306122448979593
blocked,60e4b0afe802caf0d246a002,4,2.6470588235294117,75.79411764705883,0.9411764705882353,3.5294117647058822,3.4705882352941178
blocked,60e4b0afe802caf0d246a002,5,2.764705882352941,83.11764705882354,1.0,3.6470588235294117,3.6470588235294117
blocked,60f6f802c0ede08f7cf69720,1,2.6463414634146343,78.97560975609755,0.5853658536585366,3.426829268292683,3.524390243902439
blocked,60f6f802c0ede08f7cf69720,2,2.6470588235294117,77.32352941176471,0.6470588235294118,3.4411764705882355,3.5
blocked,60f6f802c0ede08f7cf69720,3,2.69811320754717,75.0377358490566,0.7358490566037735,3.4716981132075473,3.4716981132075473
blocked,60f6f802c0ede08f7cf69720,4,2.6176470588235294,77.05882352941177,0.8823529411764706,3.5,3.5
blocked,60f6f802c0ede08f7cf69720,5,2.75,76.1875,0.9375,3.5,3.5
blocked,60f9425c7cd7f5e12ccd1b9b,1,2.630952380952381,76.67857142857143,0.6190476190476191,3.511904761904762,3.488095238095238
blocked,60f9425c7cd7f5e12ccd1b9b,2,2.6818181818181817,81.77272727272727,0.7727272727272727,3.484848484848485,3.4545454545454546
blocked,60f9425c7cd7f5e12ccd1b9b,3,2.607843137254902,75.82352941176471,0.8627450980392157,3.5294117647058822,3.5294117647058822
blocked,60f9425c7cd7f5e12ccd1b9b,4,2.7142857142857144,73.4,0.8571428571428571,3.4285714285714284,3.4571428571428573
blocked,60f9425c7cd7f5e12ccd1b9b,5,2.6666666666666665,71.38888888888889,0.9444444444444444,3.5,3.5
blocked,611185b202b19cd1deae11e1,1,2.6511627906976742,77.73255813953489,0.5465116279069767,3.546511627906977,3.4767441860465116
blocked,611185b202b19cd1deae11e1,2,2.6515151515151514,78.62121212121212,0.7727272727272727,3.5303030303030303,3.4696969696969697
blocked,611185b202b19cd1deae11e1,3,2.6666666666666665,76.09803921568627,0.8823529411764706,3.411764705882353,3.411764705882353
blocked,611185b202b19cd1deae11e1,4,2.7058823529411766,72.17647058823529,0.9411764705882353,3.3529411764705883,3.411764705882353
blocked,611185b202b19cd1deae11e1,5,2.6470588235294117,79.6470588235294,1.0,3.3529411764705883,3.3529411764705883
blocked,6113d948bcb1f232c85bdcf3,1,2.6436781609195403,75.60919540229885,0.6781609195402298,3.4942528735632186,3.5172413793103448
blocked,6113d948bcb1f232c85bdcf3,2,2.696969696969697,79.5,0.8636363636363636,3.5303030303030303,3.4696969696969697
blocked,6113d948bcb1f232c85bdcf3,3,2.7254901960784315,75.80392156862744,0.9411764705882353,3.5294117647058822,3.5294117647058822
blocked,6113d948bcb1f232c85bdcf3,4,2.676470588235294,79.20588235294117,0.9411764705882353,3.5294117647058822,3.4705882352941178
blocked,6113d948bcb1f232c85bdcf3,5,2.588235294117647,83.6470588235294,0.9411764705882353,3.6470588235294117,3.6470588235294117
blocked,62714a240ed387f760f6741b,1,2.6588235294117646,78.32941176470588,0.6588235294117647,3.4941176470588236,3.4941176470588236
blocked,62714a240ed387f760f6741b,2,2.6615384615384614,77.21538461538462,0.7692307692307693,3.476923076923077,3.4307692307692306
blocked,62714a240ed387f760f6741b,3,2.6346153846153846,73.67307692307692,0.8076923076923077,3.5961538461538463,3.519230769230769
blocked,62714a240ed387f760f6741b,4,2.7142857142857144,79.48571428571428,0.9142857142857143,3.5428571428571427,3.5714285714285716
blocked,62714a240ed387f760f6741b,5,2.764705882352941,77.05882352941177,1.0,3.3529411764705883,3.3529411764705883
blocked,628f7669ee68aabf3930123b,1,2.674698795180723,78.56626506024097,0.6385542168674698,3.4698795180722892,3.5421686746987953
blocked,628f7669ee68aabf3930123b,2,2.6363636363636362,75.51515151515152,0.8484848484848485,3.5,3.4393939393939394
blocked,628f7669ee68aabf3930123b,3,2.6862745098039214,78.15686274509804,0.9215686274509803,3.607843137254902,3.5686274509803924
blocked,628f7669ee68aabf3930123b,4,2.6666666666666665,74.16666666666667,0.9444444444444444,3.5,3.5
blocked,628f7669ee68aabf3930123b,5,2.6666666666666665,81.55555555555556,1.0,3.5,3.5
blocked,629e1422d8de28b42ae1a214,1,2.6744186046511627,73.77906976744185,0.5930232558139535,3.5232558139534884,3.4767441860465116
blocked,629e1422d8de28b42ae1a214,2,2.661764705882353,77.04411764705883,0.7647058823529411,3.5294117647058822,3.4705882352941178
blocked,629e1422d8de28b42ae1a214,3,2.730769230769231,83.5,0.9230769230769231,3.5,3.5
blocked,629e1422d8de28b42ae1a214,4,2.6363636363636362,77.18181818181819,0.9393939393939394,3.5757575757575757,3.5454545454545454
blocked,629e1422d8de28b42ae1a214,5,2.588235294117647,72.94117647058823,0.8823529411764706,3.6470588235294117,3.6470588235294117
blocked,62e2a17e9e237215b5554676,1,2.6705882352941175,75.98823529411764,0.7058823529411765,3.6,3.411764705882353
blocked,62e2a17e9e237215b5554676,2,2.6666666666666665,76.10144927536231,0.9130434782608695,3.449275362318841,3.463768115942029
blocked,62e2a17e9e237215b5554676,3,2.6923076923076925,79.15384615384616,0.9807692307692307,3.5,3.5
blocked,62e2a17e9e237215b5554676,4,2.71875,81.8125,0.96875,3.46875,3.53125
blocked,62e2a17e9e237215b5554676,5,2.5,83.6875,1.0,3.5,3.5
blocked,6342d1cdc60c1743d86b5065,1,2.686046511627907,77.80232558139535,0.5465116279069767,3.511627906976744,3.488372093023256
blocked,6342d1cdc60c1743d86b5065,2,2.6470588235294117,76.54411764705883,0.7205882352941176,3.514705882352941,3.426470588235294
blocked,6342d1cdc60c1743d86b5065,3,2.660377358490566,74.28301886792453,0.8490566037735849,3.4716981132075473,3.4716981132075473
blocked,6342d1cdc60c1743d86b5065,4,2.764705882352941,78.70588235294117,0.9705882352941176,3.3823529411764706,3.3823529411764706
blocked,6342d1cdc60c1743d86b5065,5,2.5625,82.4375,0.875,3.5,3.5
blocked,63b3071eb51f26037ce0bfb1,1,2.6627906976744184,77.02325581395348,0.6511627906976745,3.488372093023256,3.488372093023256
blocked,63b3071eb51f26037ce0bfb1,2,2.716417910447761,76.34328358208955,0.8955223880597015,3.4776119402985075,3.4925373134328357
blocked,63b3071eb51f26037ce0bfb1,3,2.6346153846153846,77.28846153846153,0.8846153846153846,3.519230769230769,3.480769230769231
blocked,63b3071eb51f26037ce0bfb1,4,2.676470588235294,78.02941176470588,0.8823529411764706,3.5,3.5
blocked,63b3071eb51f26037ce0bfb1,5,2.5,80.25,0.9375,3.5,3.5
blocked,63cfeeae707bca4ddee3eb11,1,2.6511627906976742,77.01162790697674,0.5,3.511627906976744,3.4651162790697674
blocked,63cfeeae707bca4ddee3eb11,2,2.656716417910448,78.0,0.6417910447761194,3.5074626865671643,3.462686567164179
blocked,63cfeeae707bca4ddee3eb11,3,2.6666666666666665,77.66666666666667,0.8627450980392157,3.4705882352941178,3.4705882352941178
blocked,63cfeeae707bca4ddee3eb11,4,2.727272727272727,77.15151515151516,0.9696969696969697,3.515151515151515,3.606060606060606
blocked,63cfeeae707bca4ddee3eb11,5,2.588235294117647,81.47058823529412,0.8823529411764706,3.3529411764705883,3.3529411764705883
blocked,63cffe20bc797448bbef3633,1,2.6511627906976742,74.76744186046511,0.5697674418604651,3.511627906976744,3.488372093023256
blocked,63cffe20bc797448bbef3633,2,2.621212121212121,78.5909090909091,0.7272727272727273,3.5606060606060606,3.5606060606060606
blocked,63cffe20bc797448bbef3633,3,2.673076923076923,74.92307692307692,0.7884615384615384,3.5,3.5
blocked,63cffe20bc797448bbef3633,4,2.75,79.78125,0.8125,3.53125,3.46875
blocked,63cffe20bc797448bbef3633,5,2.6470588235294117,80.0,0.8823529411764706,3.6470588235294117,3.6470588235294117
blocked,63d15649dea892e4f6061f4f,1,2.6511627906976742,79.82558139534883,0.5232558139534884,3.4767441860465116,3.5232558139534884
blocked,63d15649dea892e4f6061f4f,2,2.652173913043478,74.79710144927536,0.5217391304347826,3.5072463768115942,3.463768115942029
blocked,63d15649dea892e4f6061f4f,3,2.6470588235294117,74.15686274509804,0.5882352941176471,3.450980392156863,3.4901960784313726
blocked,63d15649dea892e4f6061f4f,4,2.764705882352941,77.88235294117646,0.6470588235294118,3.3823529411764706,3.3823529411764706
blocked,63d15649dea892e4f6061f4f,5,2.5625,78.6875,0.6875,3.5,3.5
blocked,63d19dda328a7722589796a3,1,2.7023809523809526,77.66666666666667,0.6547619047619048,3.511904761904762,3.488095238095238
blocked,63d19dda328a7722589796a3,2,2.6666666666666665,74.94202898550725,0.6811594202898551,3.449275362318841,3.5217391304347827
blocked,63d19dda328a7722589796a3,3,2.6346153846153846,74.36538461538461,0.8846153846153846,3.519230769230769,3.480769230769231
blocked,63d19dda328a7722589796a3,4,2.6285714285714286,76.71428571428571,0.9714285714285714,3.5714285714285716,3.5428571428571427
blocked,63d19dda328a7722589796a3,5,2.5625,82.8125,1.0,3.1875,3.1875
