Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6400856b093607877b028ed1,5f4f43e2d2f0c1191357174c,AWAITING REVIEW,2023-03-02T11:23:43.669000Z,2023-03-02T12:43:40.647000Z,,2023-03-02T12:43:41.124985Z,4797,C15BMR3K,364,English,24,Male,Black,South Africa,South Africa,South Africa,English,No,Other
640085731ca756d6b6212010,5ffd80c185e28327669b51f5,APPROVED,2023-03-02T11:16:03.384000Z,2023-03-02T13:47:40.973000Z,2023-03-02T13:47:41.282000Z,,9098,Manual Completion,342,English,26,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
6400857f2810305c2319108e,5e5d9d83838bf30bd2a383b9,AWAITING REVIEW,2023-03-02T11:16:22.867000Z,2023-03-02T12:17:10.172000Z,,2023-03-02T12:17:10.746391Z,3648,C15BMR3K,117,English,22,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64008580b6924d746cdd8a24,608fad5ef7c5dc389d357601,AWAITING REVIEW,2023-03-02T11:16:16.577000Z,2023-03-02T12:26:54.819000Z,,2023-03-02T12:26:56.492140Z,4239,C15BMR3K,315,English,33,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
6400858ead2292f55dd149d8,5fc78656c7368206ab1c5174,AWAITING REVIEW,2023-03-02T11:16:30.832000Z,2023-03-02T11:58:28.876000Z,,2023-03-02T11:58:29.269176Z,2519,C15BMR3K,252,"English, Portuguese",28,Female,Mixed,DATA_EXPIRED,Germany,DATA_EXPIRED,English,DATA_EXPIRED,DATA_EXPIRED
64008592954006c3870dcfab,5edf8803c008532459792282,AWAITING REVIEW,2023-03-02T11:16:34.925000Z,2023-03-02T12:24:39.917000Z,,2023-03-02T12:24:40.273784Z,4085,C15BMR3K,906,English,38,Male,White,Sweden,Australia,Australia,English,No,Other
640085ac7c8d4b35323d7aa5,60e4b0afe802caf0d246a002,AWAITING REVIEW,2023-03-02T11:17:04.483000Z,2023-03-02T12:06:42.215000Z,,2023-03-02T12:06:42.589399Z,2978,C15BMR3K,270,English,43,Female,White,Ireland,Ireland,Ireland,English,No,Full-Time
640085acb5a156532550a0e2,6090755b3aebf491674a5e86,AWAITING REVIEW,2023-03-02T11:17:00.873000Z,2023-03-02T12:44:10.680000Z,,2023-03-02T12:44:11.200314Z,5230,C15BMR3K,292,English,42,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
640085d0f4f4fbd43dcc72f2,5f78a12acd4a784585c83337,AWAITING REVIEW,2023-03-02T11:17:36.896000Z,2023-03-02T12:18:56.987000Z,,2023-03-02T12:18:57.375282Z,3681,C15BMR3K,189,English,26,Male,Asian,South Africa,South Africa,South Africa,English,Yes,Other
640085d53f9a5956af028eb0,5e852dd84fc423121601a0f8,AWAITING REVIEW,2023-03-02T11:17:41.081000Z,2023-03-02T12:32:42.275000Z,,2023-03-02T12:32:42.756576Z,4502,C15BMR3K,411,English,26,Male,Black,South Africa,South Africa,South Africa,English,No,DATA_EXPIRED
640085f4cada62f1ab10a607,5d4c06c6a8d9fb001a1470d5,AWAITING REVIEW,2023-03-02T11:21:54.279000Z,2023-03-02T12:04:33.177000Z,,2023-03-02T12:04:33.592916Z,2559,C15BMR3K,910,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
640085f5d7e6b8ca8bd3e89f,6094f14e5f0014a68821c2c1,AWAITING REVIEW,2023-03-02T11:18:17.189000Z,2023-03-02T12:05:22.342000Z,,2023-03-02T12:05:22.754209Z,2826,C15BMR3K,478,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
640085f7792b3ca9571495ce,5f46c67a25a21808e955969a,AWAITING REVIEW,2023-03-02T11:18:35.674000Z,2023-03-02T12:25:29.691000Z,,2023-03-02T12:25:32.429288Z,4015,C15BMR3K,228,"Afrikaans, English",37,Female,Other,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
640085fbb5a156532550a0ef,60c3c8f790736ad8d329816b,AWAITING REVIEW,2023-03-02T11:18:19.318000Z,2023-03-02T12:55:09.503000Z,,2023-03-02T12:55:09.858522Z,5811,C15BMR3K,383,English,30,Male,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
6400860bc1ce775f70d56ee6,600de3bf29e45455345fa8b5,AWAITING REVIEW,2023-03-02T11:18:38.603000Z,2023-03-02T11:54:28.143000Z,,2023-03-02T11:54:28.558300Z,2150,C15BMR3K,597,English,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6400860d8947af5ec54f56f2,611185b202b19cd1deae11e1,AWAITING REVIEW,2023-03-02T11:19:29.955000Z,2023-03-02T11:55:37.345000Z,,2023-03-02T11:55:37.760727Z,2168,C15BMR3K,51,"English, French",24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64008610aa9d9798d27ec023,60f9425c7cd7f5e12ccd1b9b,AWAITING REVIEW,2023-03-02T11:18:45.842000Z,2023-03-02T11:59:14.583000Z,,2023-03-02T11:59:15.046859Z,2429,C15BMR3K,401,English,45,Female,Black,Zimbabwe,United Kingdom,United Kingdom,English,No,Part-Time
640086117fa2f3e84bb5a14f,5ff0e5622178d14ee91e938a,AWAITING REVIEW,2023-03-02T11:18:41.360000Z,2023-03-02T12:46:11.047000Z,,2023-03-02T12:46:11.519474Z,5250,C15BMR3K,116,English,22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
64008630b235c15fe29a4924,609d1db6e6624a23a8f99f0d,AWAITING REVIEW,2023-03-02T11:19:12.926000Z,2023-03-02T13:09:08.721000Z,,2023-03-02T13:09:09.164508Z,6596,C15BMR3K,248,English,22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
640086354195a935d82334a0,5f8038ceefbc9f02632dce3c,AWAITING REVIEW,2023-03-02T11:19:30.127000Z,2023-03-02T12:36:55.544000Z,,2023-03-02T12:36:56.050001Z,4646,C15BMR3K,521,English,37,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
64008636f4a769819dd6af5b,62e2a17e9e237215b5554676,AWAITING REVIEW,2023-03-02T11:19:48.453000Z,2023-03-02T12:07:14.949000Z,,2023-03-02T12:07:15.430027Z,2847,C15BMR3K,97,English,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64008637dd697be5171910ae,5c28d5a5664ccc000127bec8,AWAITING REVIEW,2023-03-02T11:28:39.391000Z,2023-03-02T12:31:08.439000Z,,2023-03-02T12:31:08.761744Z,3750,C15BMR3K,466,English,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400864bdc5bc6de56d56efa,60b7e1bcfe148de04d17624b,AWAITING REVIEW,2023-03-02T11:19:39.929000Z,2023-03-02T12:26:33.350000Z,,2023-03-02T12:26:33.849280Z,4014,C15BMR3K,310,English,27,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
6400865a70bf8d7e02ac5c71,5d70e0d4b5e62a0018d24309,AWAITING REVIEW,2023-03-02T11:19:58.111000Z,2023-03-02T12:13:55.678000Z,,2023-03-02T12:13:56.850683Z,3238,C15BMR3K,773,English,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400865a7d2a50d0adcd22ac,5efcb50255a06b097b8d5d29,AWAITING REVIEW,2023-03-02T11:20:10.886000Z,2023-03-02T12:30:30.052000Z,,2023-03-02T12:30:30.515830Z,4220,C15BMR3K,989,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6400865fd7e6b8ca8bd3e8ac,60efef370d821bde9cbb0099,AWAITING REVIEW,2023-03-02T11:20:05.669000Z,2023-03-02T12:31:06.195000Z,,2023-03-02T12:31:06.746015Z,4261,C15BMR3K,624,English,43,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
640086843f898f49c33d7a73,5fc8aaa41a1f842422484db2,AWAITING REVIEW,2023-03-02T11:20:36.099000Z,2023-03-02T13:00:50.691000Z,,2023-03-02T13:00:51.119162Z,6015,C15BMR3K,259,English,32,Male,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
640086d5b3ff2d4f6444b7f5,5ea964c06e16ad03e6902d45,AWAITING REVIEW,2023-03-02T11:21:57.659000Z,2023-03-02T12:22:04.938000Z,,2023-03-02T12:22:05.986414Z,3608,C15BMR3K,85,English,33,Male,White,Ireland,Ireland,Ireland,English,Yes,Full-Time
640086d6e59c6e2f004f570e,5f479b66ccae1c18c6c17105,AWAITING REVIEW,2023-03-02T11:21:58.067000Z,2023-03-02T12:08:46.988000Z,,2023-03-02T12:08:47.380337Z,2809,C15BMR3K,1074,English,47,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
640086db70bf8d7e02ac5c77,5ea81f48037f2805ca7af68a,AWAITING REVIEW,2023-03-02T11:24:35.923000Z,2023-03-02T12:16:31.321000Z,,2023-03-02T12:16:31.978957Z,3116,C15BMR3K,399,English,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
640086e3dd697be5171910c0,63d688c23553dbeed3f61e92,AWAITING REVIEW,2023-03-02T11:24:15.699000Z,2023-03-02T12:15:48.107000Z,,2023-03-02T12:15:48.551353Z,3093,C15BMR3K,10,English,30,Male,Mixed,United Kingdom,United Kingdom,DATA_EXPIRED,English,Yes,Other
640086e9d8535191006bec5e,5f0ae85ed1a1d801cf4e8106,AWAITING REVIEW,2023-03-02T11:22:17.593000Z,2023-03-02T12:04:14.041000Z,,2023-03-02T12:04:14.372929Z,2517,C15BMR3K,462,"English, Hungarian, Spanish",32,Female,White,Hungary,Hungary,Hungary,English,No,Full-Time
640086ec092b87e203d9b7c3,60de4cc94dfda4d9e1948e6d,AWAITING REVIEW,2023-03-02T11:22:20.766000Z,2023-03-02T12:08:03.103000Z,,2023-03-02T12:08:03.468428Z,2743,C15BMR3K,429,English,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
640086f309566aa57610a632,57892012454e5400015f35c4,AWAITING REVIEW,2023-03-02T11:22:30.879000Z,2023-03-02T12:05:30.330000Z,,2023-03-02T12:05:30.849568Z,2580,C15BMR3K,1037,English,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
640086fec0a9ba2bfe6af4f9,63ea4151313771a945ff83b7,AWAITING REVIEW,2023-03-02T11:23:10.439000Z,2023-03-02T11:58:04.456000Z,,2023-03-02T11:58:04.884682Z,2095,C15BMR3K,29,"English, French",31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
640087054faeb535c2d6af7c,5c94148a8c4d820001d361d9,AWAITING REVIEW,2023-03-02T11:22:57.522000Z,2023-03-02T12:10:44.068000Z,,2023-03-02T12:10:44.461171Z,2867,C15BMR3K,1022,English,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400870952eb645944534221,5ab41678e1546900019b4b15,AWAITING REVIEW,2023-03-02T11:22:49.076000Z,2023-03-02T12:17:31.800000Z,,2023-03-02T12:17:32.355140Z,3283,C15BMR3K,981,English,39,Female,White,United Kingdom,Sweden,United Kingdom,English,No,Part-Time
6400870e362885c0387a402e,5fd6303361f8c14cb485a447,AWAITING REVIEW,2023-03-02T11:27:45.473000Z,2023-03-02T13:08:06.225000Z,,2023-03-02T13:08:06.662267Z,6021,C15BMR3K,237,English,27,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
