Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6400c06453c64a2627b027c8,63f38679dc4fae15ba49de24,AWAITING REVIEW,2023-03-02T15:27:41.680000Z,2023-03-02T16:16:04.473000Z,,2023-03-02T16:17:28.738666Z,2903,C15BMR3K,10,"English, Tagalog-Filipino",54,Male,Mixed,Philippines,United Kingdom,United Kingdom,English,No,Full-Time
6400c068828090ff1f56d902,5c328af23f5d210001834f82,AWAITING REVIEW,2023-03-02T15:27:41.693000Z,2023-03-02T16:49:08.342000Z,,2023-03-02T16:49:08.789855Z,4887,C15BMR3K,194,English,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400c07032c53f5ae902ae89,5928947add1a250001b4e859,AWAITING REVIEW,2023-03-02T15:27:50.809000Z,2023-03-02T16:33:35.662000Z,,2023-03-02T16:33:36.099355Z,3945,C15BMR3K,1126,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6400c077437ec6dd0c252cc9,5a33acd25617d60001f0e8ba,AWAITING REVIEW,2023-03-02T15:28:04.942000Z,2023-03-02T16:13:18.161000Z,,2023-03-02T16:13:55.727776Z,2714,C15BMR3K,472,English,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6400c0801d7aabda5cbdf3ef,5c5cb335c378220001e5ed9b,AWAITING REVIEW,2023-03-02T15:28:00.543000Z,2023-03-02T16:15:45.411000Z,,2023-03-02T16:17:16.053753Z,2865,C15BMR3K,1576,English,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6400c082af228568649f2de2,59d395800118340001369be1,AWAITING REVIEW,2023-03-02T15:31:12.431000Z,2023-03-02T16:21:13.768000Z,,2023-03-02T16:21:14.396265Z,3002,C15BMR3K,1712,"English, French",31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400c083318957e9b34795f7,5be2dab1dc5b8d0001ce18a9,AWAITING REVIEW,2023-03-02T15:28:09.715000Z,2023-03-02T16:21:16.310000Z,,2023-03-02T16:21:19.321799Z,3187,C15BMR3K,1345,English,44,Female,White,Canada,Canada,Canada,English,No,Full-Time
6400c08bbfd98b60a28f35a2,5c462f70f5bbb70001b2f902,AWAITING REVIEW,2023-03-02T15:28:46.373000Z,2023-03-02T16:13:02.931000Z,,2023-03-02T16:13:35.481795Z,2657,C15BMR3K,782,English,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6400c08bc63fe01c80479620,5e54c7fc2394ea4c99f88987,AWAITING REVIEW,2023-03-02T15:30:38.479000Z,2023-03-02T16:17:16.143000Z,,2023-03-02T16:17:53.530425Z,2798,C15BMR3K,1028,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6400c0960dc354d9c67ad587,60ac08be37cd5e98ab2d0037,AWAITING REVIEW,2023-03-02T15:28:22.638000Z,2023-03-02T16:52:01.742000Z,,2023-03-02T16:52:02.153399Z,5020,C15BMR3K,693,English,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6400c09674320040b649dca1,60eeb9d36a7364ce4723b8bd,AWAITING REVIEW,2023-03-02T15:28:22.684000Z,2023-03-02T16:22:53.587000Z,,2023-03-02T16:22:53.984864Z,3271,C15BMR3K,741,"English, Scots",51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6400c0a24ebbdc032eca881e,60dc9d77f88945d66d46966c,AWAITING REVIEW,2023-03-02T15:29:26.997000Z,2023-03-02T16:18:56.335000Z,,2023-03-02T16:18:56.733628Z,2970,C15BMR3K,347,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400c0a7e740a70174bdf391,6113b748c2f35612240f942e,AWAITING REVIEW,2023-03-02T15:29:22.605000Z,2023-03-02T16:34:51.465000Z,,2023-03-02T16:34:52.573699Z,3929,C15BMR3K,209,English,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400c0ad7932e04c50ac065f,5fa9a1924401ba1be7e2dffc,AWAITING REVIEW,2023-03-02T15:28:45.479000Z,2023-03-02T16:42:17.510000Z,,2023-03-02T16:42:18.055465Z,4413,C15BMR3K,283,English,25,Male,White,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED
6400c0b215120374f80c551f,5981d55b04ebec0001aaadde,AWAITING REVIEW,2023-03-02T15:28:56.231000Z,2023-03-02T16:46:01.625000Z,,2023-03-02T16:46:02.085655Z,4626,C15BMR3K,1330,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6400c0b90980976c21518c4b,60dd4616c232b68493415fb9,AWAITING REVIEW,2023-03-02T15:35:46.777000Z,2023-03-02T16:19:14.115000Z,,2023-03-02T16:19:14.537600Z,2608,C15BMR3K,475,English,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
6400c0ba8e51b34ca678ed6c,62fbfd31ea1ec50c0bd3b135,AWAITING REVIEW,2023-03-02T15:29:01.829000Z,2023-03-02T16:13:11.174000Z,,2023-03-02T16:13:38.316076Z,2650,C15BMR3K,161,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400c0baa2d4a31701bb1b31,5eb160022ba1fe23beaecfb0,AWAITING REVIEW,2023-03-02T15:32:55.533000Z,2023-03-02T16:33:03.618000Z,,2023-03-02T16:33:04.016897Z,3609,C15BMR3K,676,English,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400c0bf6e31d7474bfce1aa,613b6a72b9d5544fcb6abf7a,AWAITING REVIEW,2023-03-02T15:37:43.265000Z,2023-03-02T16:28:30.916000Z,,2023-03-02T16:28:37.046937Z,3048,C15BMR3K,176,English,33,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
